
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
30.0,0.0
30.0,0.0
30.0,0.0
30.0,0.0
43.0,0.0
43.0,0.0
43.0,0.0
43.0,0.0
43.0,0.0
43.0,0.0
56.0,1.0
56.0,1.0
56.0,1.0
56.0,1.0
70.0,2.0
70.0,2.0
70.0,2.0
70.0,2.0
85.0,3.0
85.0,3.0
85.0,3.0
85.0,3.0
85.0,3.0
85.0,3.0
99.0,4.0
99.0,4.0
99.0,4.0
99.0,4.0
113.0,5.0
113.0,5.0
113.0,5.0
113.0,5.0
126.0,7.0
126.0,7.0
126.0,7.0
126.0,7.0
126.0,7.0
126.0,7.0
139.0,8.0
139.0,8.0
139.0,8.0
139.0,8.0
152.0,10.0
152.0,10.0
152.0,10.0
152.0,10.0
152.0,10.0
165.0,11.0
165.0,11.0
165.0,11.0
165.0,11.0
165.0,11.0
178.0,13.0
178.0,13.0
178.0,13.0
178.0,13.0
191.0,14.0
191.0,14.0
191.0,14.0
191.0,14.0
191.0,14.0
191.0,14.0
204.0,16.0
204.0,16.0
204.0,16.0
204.0,16.0
217.0,18.0
217.0,18.0
217.0,18.0
217.0,18.0
230.0,20.0
230.0,20.0
230.0,20.0
230.0,20.0
230.0,20.0
230.0,20.0
243.0,22.0
243.0,22.0
243.0,22.0
243.0,22.0
255.0,24.0
255.0,24.0
255.0,24.0
255.0,24.0
268.0,26.0
268.0,26.0
268.0,26.0
268.0,26.0
268.0,26.0
268.0,26.0
281.0,28.0
281.0,28.0
281.0,28.0
281.0,28.0
294.0,30.0
294.0,30.0
294.0,30.0
294.0,30.0
294.0,30.0
294.0,30.0
307.0,33.0
307.0,33.0
307.0,33.0
307.0,33.0
321.0,35.0
321.0,35.0
321.0,35.0
321.0,35.0
335.0,38.0
335.0,38.0
335.0,38.0
335.0,38.0
335.0,38.0
335.0,38.0
349.0,40.0
349.0,40.0
349.0,40.0
349.0,40.0
363.0,43.0
363.0,43.0
363.0,43.0
363.0,43.0
363.0,43.0
363.0,43.0
377.0,45.0
377.0,45.0
377.0,45.0
377.0,45.0
390.0,48.0
