
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
30.0,0.0
30.0,0.0
30.0,0.0
30.0,0.0
30.0,0.0
43.0,-1.0
43.0,-1.0
43.0,-1.0
43.0,-1.0
56.0,-1.0
56.0,-1.0
56.0,-1.0
56.0,-1.0
56.0,-1.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
83.0,0.0
83.0,0.0
83.0,0.0
83.0,0.0
96.0,0.0
96.0,0.0
96.0,0.0
96.0,0.0
96.0,0.0
109.0,0.0
109.0,0.0
109.0,0.0
109.0,0.0
109.0,0.0
122.0,0.0
122.0,0.0
122.0,0.0
122.0,0.0
134.0,1.0
134.0,1.0
134.0,1.0
134.0,1.0
134.0,1.0
146.0,1.0
146.0,1.0
146.0,1.0
146.0,1.0
146.0,1.0
158.0,2.0
158.0,2.0
158.0,2.0
158.0,2.0
170.0,3.0
170.0,3.0
170.0,3.0
170.0,3.0
170.0,3.0
170.0,3.0
182.0,3.0
182.0,3.0
182.0,3.0
182.0,3.0
194.0,4.0
194.0,4.0
194.0,4.0
194.0,4.0
206.0,6.0
206.0,6.0
206.0,6.0
206.0,6.0
206.0,6.0
206.0,6.0
219.0,7.0
219.0,7.0
219.0,7.0
219.0,7.0
231.0,8.0
231.0,8.0
231.0,8.0
231.0,8.0
231.0,8.0
231.0,8.0
244.0,10.0
244.0,10.0
244.0,10.0
244.0,10.0
256.0,11.0
256.0,11.0
256.0,11.0
256.0,11.0
268.0,13.0
268.0,13.0
268.0,13.0
268.0,13.0
268.0,13.0
268.0,13.0
280.0,15.0
280.0,15.0
280.0,15.0
280.0,15.0
292.0,16.0
292.0,16.0
292.0,16.0
292.0,16.0
292.0,16.0
292.0,16.0
304.0,18.0
304.0,18.0
304.0,18.0
304.0,18.0
315.0,20.0
315.0,20.0
315.0,20.0
315.0,20.0
315.0,20.0
315.0,20.0
327.0,23.0
327.0,23.0
327.0,23.0
327.0,23.0
338.0,25.0
338.0,25.0
338.0,25.0
338.0,25.0
349.0,27.0
349.0,27.0
349.0,27.0
349.0,27.0
