
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
30.0,0.0
30.0,0.0
30.0,0.0
30.0,0.0
45.0,-1.0
45.0,-1.0
45.0,-1.0
45.0,-1.0
64.0,-1.0
64.0,-1.0
64.0,-1.0
64.0,-1.0
82.0,-1.0
82.0,-1.0
82.0,-1.0
82.0,-1.0
82.0,-1.0
82.0,-1.0
100.0,-2.0
100.0,-2.0
100.0,-2.0
100.0,-2.0
118.0,-2.0
118.0,-2.0
118.0,-2.0
118.0,-2.0
118.0,-2.0
118.0,-2.0
136.0,-2.0
136.0,-2.0
136.0,-2.0
136.0,-2.0
153.0,-3.0
153.0,-3.0
153.0,-3.0
153.0,-3.0
170.0,-3.0
170.0,-3.0
170.0,-3.0
170.0,-3.0
170.0,-3.0
170.0,-3.0
188.0,-3.0
188.0,-3.0
188.0,-3.0
188.0,-3.0
205.0,-3.0
205.0,-3.0
205.0,-3.0
205.0,-3.0
222.0,-3.0
222.0,-3.0
222.0,-3.0
222.0,-3.0
222.0,-3.0
222.0,-3.0
239.0,-3.0
239.0,-3.0
239.0,-3.0
239.0,-3.0
256.0,-3.0
256.0,-3.0
256.0,-3.0
256.0,-3.0
273.0,-2.0
273.0,-2.0
273.0,-2.0
273.0,-2.0
273.0,-2.0
273.0,-2.0
290.0,-2.0
290.0,-2.0
290.0,-2.0
290.0,-2.0
307.0,-1.0
307.0,-1.0
307.0,-1.0
307.0,-1.0
325.0,-1.0
325.0,-1.0
325.0,-1.0
325.0,-1.0
325.0,-1.0
325.0,-1.0
342.0,0.0
342.0,0.0
342.0,0.0
342.0,0.0
358.0,1.0
358.0,1.0
358.0,1.0
358.0,1.0
358.0,1.0
358.0,1.0
374.0,1.0
374.0,1.0
374.0,1.0
374.0,1.0
390.0,2.0
390.0,2.0
390.0,2.0
390.0,2.0
406.0,3.0
406.0,3.0
406.0,3.0
406.0,3.0
406.0,3.0
406.0,3.0
422.0,4.0
422.0,4.0
422.0,4.0
422.0,4.0
438.0,4.0
438.0,4.0
438.0,4.0
438.0,4.0
438.0,4.0
