
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
30.0,0.0
30.0,0.0
30.0,0.0
30.0,0.0
45.0,1.0
45.0,1.0
45.0,1.0
45.0,1.0
45.0,1.0
45.0,1.0
60.0,1.0
60.0,1.0
60.0,1.0
60.0,1.0
75.0,1.0
75.0,1.0
75.0,1.0
75.0,1.0
91.0,2.0
91.0,2.0
91.0,2.0
91.0,2.0
91.0,2.0
91.0,2.0
107.0,3.0
107.0,3.0
107.0,3.0
107.0,3.0
123.0,3.0
123.0,3.0
123.0,3.0
123.0,3.0
139.0,4.0
139.0,4.0
139.0,4.0
139.0,4.0
139.0,4.0
139.0,4.0
155.0,5.0
155.0,5.0
155.0,5.0
155.0,5.0
171.0,5.0
171.0,5.0
171.0,5.0
171.0,5.0
171.0,5.0
171.0,5.0
187.0,6.0
187.0,6.0
187.0,6.0
187.0,6.0
203.0,7.0
203.0,7.0
203.0,7.0
203.0,7.0
219.0,7.0
219.0,7.0
219.0,7.0
219.0,7.0
219.0,7.0
219.0,7.0
235.0,8.0
235.0,8.0
235.0,8.0
235.0,8.0
252.0,9.0
252.0,9.0
252.0,9.0
252.0,9.0
268.0,9.0
268.0,9.0
268.0,9.0
268.0,9.0
268.0,9.0
268.0,9.0
284.0,10.0
284.0,10.0
284.0,10.0
284.0,10.0
300.0,11.0
300.0,11.0
300.0,11.0
300.0,11.0
316.0,11.0
316.0,11.0
316.0,11.0
316.0,11.0
316.0,11.0
316.0,11.0
332.0,12.0
332.0,12.0
332.0,12.0
332.0,12.0
348.0,13.0
348.0,13.0
348.0,13.0
348.0,13.0
348.0,13.0
348.0,13.0
364.0,14.0
364.0,14.0
364.0,14.0
364.0,14.0
380.0,14.0
380.0,14.0
380.0,14.0
380.0,14.0
397.0,15.0
397.0,15.0
397.0,15.0
397.0,15.0
397.0,15.0
397.0,15.0
413.0,16.0
413.0,16.0
413.0,16.0
413.0,16.0
429.0,16.0
429.0,16.0
429.0,16.0
429.0,16.0
429.0,16.0
429.0,16.0
445.0,17.0
445.0,17.0
445.0,17.0
